base_id,scenario_id,schedule_case,V,AHT,OCC,SHK,Hg,T,week_pattern,p_weekdays,weekday_split,weekday_step,K,ratio_target,pos1,pos2,width1,width2,width_assignment_rule,peak_amplitude_rule,peak_amplitude_ratio
D_385c0db210,D_385c0db210_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,10.0,28.0,25.0,16.0,extremes_high_low,equal,2.0
D_385c0db210,D_385c0db210_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,10.0,28.0,25.0,16.0,extremes_high_low,equal,2.0
D_38740519df,D_38740519df_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,22.0,40.0,17.0,17.0,equal,equal,2.0
D_38740519df,D_38740519df_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,22.0,40.0,17.0,17.0,equal,equal,2.0
D_38d43420f7,D_38d43420f7_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,1,2,36.0,,16.0,,,,
D_38d43420f7,D_38d43420f7_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,1,2,36.0,,16.0,,,,
D_3938a58743,D_3938a58743_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,12.0,38.0,17.0,17.0,equal,different_1_gt_2,2.0
D_3938a58743,D_3938a58743_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,12.0,38.0,17.0,17.0,equal,different_1_gt_2,2.0
D_394a35585c,D_394a35585c_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,4,22.0,40.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0
D_394a35585c,D_394a35585c_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,4,22.0,40.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0
D_395b78f13c,D_395b78f13c_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,12.0,38.0,15.0,15.0,equal,different_1_lt_2,2.0
D_395b78f13c,D_395b78f13c_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,12.0,38.0,15.0,15.0,equal,different_1_lt_2,2.0
D_395b7ba2a9,D_395b7ba2a9_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,12.0,38.0,13.0,17.0,extremes_low_high,equal,2.0
D_395b7ba2a9,D_395b7ba2a9_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,12.0,38.0,13.0,17.0,extremes_low_high,equal,2.0
D_39c4576138,D_39c4576138_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,6,12.0,38.0,17.0,13.0,extremes_high_low,equal,2.0
D_39c4576138,D_39c4576138_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,6,12.0,38.0,17.0,13.0,extremes_high_low,equal,2.0
D_39e89069ae,D_39e89069ae_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,1,4,25.0,,20.0,,,,
D_39e89069ae,D_39e89069ae_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,1,4,25.0,,20.0,,,,
D_3a328fa5d0,D_3a328fa5d0_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,1,2,36.0,,24.0,,,,
D_3a328fa5d0,D_3a328fa5d0_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,1,2,36.0,,24.0,,,,
D_3a475ddd4e,D_3a475ddd4e_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,6,12.0,38.0,13.0,13.0,equal,equal,2.0
D_3a475ddd4e,D_3a475ddd4e_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,6,12.0,38.0,13.0,13.0,equal,equal,2.0
D_3a965075c6,D_3a965075c6_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,4,12.0,38.0,15.0,15.0,equal,different_1_gt_2,2.0
D_3a965075c6,D_3a965075c6_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,4,12.0,38.0,15.0,15.0,equal,different_1_gt_2,2.0
D_3aa328e34b,D_3aa328e34b_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,1,6,36.0,,24.0,,,,
D_3aa328e34b,D_3aa328e34b_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,1,6,36.0,,24.0,,,,
D_3ae5faa923,D_3ae5faa923_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,12.0,38.0,15.0,15.0,equal,equal,2.0
D_3ae5faa923,D_3ae5faa923_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,12.0,38.0,15.0,15.0,equal,equal,2.0
D_3af274f137,D_3af274f137_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,6,10.0,28.0,25.0,25.0,equal,different_1_lt_2,2.0
D_3af274f137,D_3af274f137_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,6,10.0,28.0,25.0,25.0,equal,different_1_lt_2,2.0
D_3b486c96a9,D_3b486c96a9_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,4,12.0,38.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0
D_3b486c96a9,D_3b486c96a9_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,4,12.0,38.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0
D_3c06f9a345,D_3c06f9a345_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,1,6,36.0,,16.0,,,,
D_3c06f9a345,D_3c06f9a345_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,1,6,36.0,,16.0,,,,
D_3c1dbd7c98,D_3c1dbd7c98_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,10.0,28.0,25.0,25.0,equal,different_1_gt_2,2.0
D_3c1dbd7c98,D_3c1dbd7c98_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,10.0,28.0,25.0,25.0,equal,different_1_gt_2,2.0
D_3c20cee178,D_3c20cee178_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,22.0,40.0,15.0,15.0,equal,equal,2.0
D_3c20cee178,D_3c20cee178_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,22.0,40.0,15.0,15.0,equal,equal,2.0
D_3cc0132291,D_3cc0132291_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,6,12.0,38.0,15.0,15.0,equal,different_1_lt_2,2.0
D_3cc0132291,D_3cc0132291_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,6,12.0,38.0,15.0,15.0,equal,different_1_lt_2,2.0
D_3d15427b84,D_3d15427b84_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,6,10.0,28.0,16.0,16.0,equal,different_1_gt_2,2.0
D_3d15427b84,D_3d15427b84_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,6,10.0,28.0,16.0,16.0,equal,different_1_gt_2,2.0
D_3d2eb99805,D_3d2eb99805_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,6,12.0,38.0,15.0,15.0,equal,different_1_gt_2,2.0
D_3d2eb99805,D_3d2eb99805_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,6,12.0,38.0,15.0,15.0,equal,different_1_gt_2,2.0
D_3d61d3d12f,D_3d61d3d12f_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,1,2,14.0,,20.0,,,,
D_3d61d3d12f,D_3d61d3d12f_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,1,2,14.0,,20.0,,,,
D_3d7aeca045,D_3d7aeca045_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,10.0,28.0,25.0,16.0,extremes_high_low,equal,2.0
D_3d7aeca045,D_3d7aeca045_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,10.0,28.0,25.0,16.0,extremes_high_low,equal,2.0
D_3ded5a48c9,D_3ded5a48c9_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,12.0,38.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0
D_3ded5a48c9,D_3ded5a48c9_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,12.0,38.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0
D_3e9e0bec82,D_3e9e0bec82_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,12.0,38.0,13.0,13.0,equal,equal,2.0
D_3e9e0bec82,D_3e9e0bec82_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,12.0,38.0,13.0,13.0,equal,equal,2.0
D_3edb307dc7,D_3edb307dc7_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,1,4,36.0,,20.0,,,,
D_3edb307dc7,D_3edb307dc7_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,1,4,36.0,,20.0,,,,
D_3eebd1f4e9,D_3eebd1f4e9_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,1,4,25.0,,16.0,,,,
D_3eebd1f4e9,D_3eebd1f4e9_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,1,4,25.0,,16.0,,,,
D_3f1ad04278,D_3f1ad04278_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,22.0,40.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0
D_3f1ad04278,D_3f1ad04278_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,22.0,40.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0
D_3fadc242e6,D_3fadc242e6_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,1,4,14.0,,20.0,,,,
D_3fadc242e6,D_3fadc242e6_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,1,4,14.0,,20.0,,,,
D_3fdcdac55b,D_3fdcdac55b_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,4,10.0,28.0,20.0,20.0,equal,different_1_gt_2,2.0
D_3fdcdac55b,D_3fdcdac55b_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,4,10.0,28.0,20.0,20.0,equal,different_1_gt_2,2.0
D_4025b1f5cb,D_4025b1f5cb_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,22.0,40.0,15.0,15.0,equal,different_1_lt_2,2.0
D_4025b1f5cb,D_4025b1f5cb_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,22.0,40.0,15.0,15.0,equal,different_1_lt_2,2.0
D_4066bde709,D_4066bde709_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,10.0,28.0,16.0,16.0,equal,different_1_gt_2,2.0
D_4066bde709,D_4066bde709_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,10.0,28.0,16.0,16.0,equal,different_1_gt_2,2.0
D_4075d4ecb7,D_4075d4ecb7_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,12.0,38.0,13.0,17.0,extremes_low_high,equal,2.0
D_4075d4ecb7,D_4075d4ecb7_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,12.0,38.0,13.0,17.0,extremes_low_high,equal,2.0
D_40fbb047a3,D_40fbb047a3_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,22.0,40.0,13.0,17.0,extremes_low_high,different_1_lt_2,2.0
D_40fbb047a3,D_40fbb047a3_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,22.0,40.0,13.0,17.0,extremes_low_high,different_1_lt_2,2.0
D_4137256627,D_4137256627_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,10.0,28.0,16.0,16.0,equal,equal,2.0
D_4137256627,D_4137256627_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,10.0,28.0,16.0,16.0,equal,equal,2.0
D_414b4570de,D_414b4570de_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,1,6,14.0,,16.0,,,,
D_414b4570de,D_414b4570de_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,1,6,14.0,,16.0,,,,
D_418a5ef1e9,D_418a5ef1e9_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,22.0,40.0,13.0,17.0,extremes_low_high,equal,2.0
D_418a5ef1e9,D_418a5ef1e9_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,22.0,40.0,13.0,17.0,extremes_low_high,equal,2.0
D_418dc14b02,D_418dc14b02_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,2,22.0,40.0,17.0,13.0,extremes_high_low,equal,2.0
D_418dc14b02,D_418dc14b02_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,2,22.0,40.0,17.0,13.0,extremes_high_low,equal,2.0
D_41984629e8,D_41984629e8_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,6,12.0,38.0,13.0,13.0,equal,different_1_lt_2,2.0
D_41984629e8,D_41984629e8_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,6,12.0,38.0,13.0,13.0,equal,different_1_lt_2,2.0
D_41ddea4445,D_41ddea4445_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,6,10.0,28.0,20.0,20.0,equal,different_1_lt_2,2.0
D_41ddea4445,D_41ddea4445_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,6,10.0,28.0,20.0,20.0,equal,different_1_lt_2,2.0
D_4252615fba,D_4252615fba_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,10.0,28.0,25.0,25.0,equal,equal,2.0
D_4252615fba,D_4252615fba_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,10.0,28.0,25.0,25.0,equal,equal,2.0
D_427fc5dc98,D_427fc5dc98_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,1,2,14.0,,16.0,,,,
D_427fc5dc98,D_427fc5dc98_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,1,2,14.0,,16.0,,,,
D_42cd42d1a6,D_42cd42d1a6_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,1,6,36.0,,20.0,,,,
D_42cd42d1a6,D_42cd42d1a6_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,1,6,36.0,,20.0,,,,
D_42da813d8d,D_42da813d8d_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,6,12.0,38.0,13.0,13.0,equal,equal,2.0
D_42da813d8d,D_42da813d8d_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,6,12.0,38.0,13.0,13.0,equal,equal,2.0
D_4440bac531,D_4440bac531_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,1,6,25.0,,20.0,,,,
D_4440bac531,D_4440bac531_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,1,6,25.0,,20.0,,,,
D_447acaffdf,D_447acaffdf_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,10.0,28.0,20.0,20.0,equal,equal,2.0
D_447acaffdf,D_447acaffdf_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,10.0,28.0,20.0,20.0,equal,equal,2.0
D_44afacc681,D_44afacc681_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,10.0,28.0,20.0,20.0,equal,equal,2.0
D_44afacc681,D_44afacc681_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,10.0,28.0,20.0,20.0,equal,equal,2.0
D_44fe82881b,D_44fe82881b_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,2,10.0,28.0,25.0,16.0,extremes_high_low,equal,2.0
D_44fe82881b,D_44fe82881b_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,2,10.0,28.0,25.0,16.0,extremes_high_low,equal,2.0
D_45c322e9bb,D_45c322e9bb_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,10.0,28.0,16.0,25.0,extremes_low_high,equal,2.0
D_45c322e9bb,D_45c322e9bb_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,10.0,28.0,16.0,25.0,extremes_low_high,equal,2.0
D_46312bbaca,D_46312bbaca_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,10.0,28.0,20.0,20.0,equal,different_1_gt_2,2.0
D_46312bbaca,D_46312bbaca_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,10.0,28.0,20.0,20.0,equal,different_1_gt_2,2.0
D_467c0cba32,D_467c0cba32_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,12.0,38.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0
D_467c0cba32,D_467c0cba32_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,12.0,38.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0
D_469725d504,D_469725d504_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,2,22.0,40.0,13.0,13.0,equal,equal,2.0
D_469725d504,D_469725d504_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,2,22.0,40.0,13.0,13.0,equal,equal,2.0
D_46bba775ce,D_46bba775ce_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,22.0,40.0,17.0,17.0,equal,different_1_lt_2,2.0
D_46bba775ce,D_46bba775ce_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,22.0,40.0,17.0,17.0,equal,different_1_lt_2,2.0
D_46c817b13a,D_46c817b13a_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,2,12.0,38.0,17.0,13.0,extremes_high_low,equal,2.0
D_46c817b13a,D_46c817b13a_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,2,12.0,38.0,17.0,13.0,extremes_high_low,equal,2.0
D_46f968d44e,D_46f968d44e_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,10.0,28.0,25.0,25.0,equal,equal,2.0
D_46f968d44e,D_46f968d44e_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,10.0,28.0,25.0,25.0,equal,equal,2.0
D_47291d98a7,D_47291d98a7_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,2,10.0,28.0,20.0,20.0,equal,different_1_lt_2,2.0
D_47291d98a7,D_47291d98a7_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,2,10.0,28.0,20.0,20.0,equal,different_1_lt_2,2.0
D_473244cd3b,D_473244cd3b_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,4,22.0,40.0,17.0,13.0,extremes_high_low,equal,2.0
D_473244cd3b,D_473244cd3b_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,4,22.0,40.0,17.0,13.0,extremes_high_low,equal,2.0
D_4769ac04cf,D_4769ac04cf_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,6,12.0,38.0,15.0,15.0,equal,equal,2.0
D_4769ac04cf,D_4769ac04cf_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,6,12.0,38.0,15.0,15.0,equal,equal,2.0
D_4772fab136,D_4772fab136_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,2,12.0,38.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0
D_4772fab136,D_4772fab136_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,2,12.0,38.0,17.0,13.0,extremes_high_low,different_1_gt_2,2.0
D_47ef955c10,D_47ef955c10_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,6,22.0,40.0,15.0,15.0,equal,different_1_gt_2,2.0
D_47ef955c10,D_47ef955c10_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,6,22.0,40.0,15.0,15.0,equal,different_1_gt_2,2.0
D_47f82cacbd,D_47f82cacbd_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,12.0,38.0,15.0,15.0,equal,different_1_lt_2,2.0
D_47f82cacbd,D_47f82cacbd_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,12.0,38.0,15.0,15.0,equal,different_1_lt_2,2.0
D_47f8ae206c,D_47f8ae206c_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,10.0,28.0,16.0,25.0,extremes_low_high,equal,2.0
D_47f8ae206c,D_47f8ae206c_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,10.0,28.0,16.0,25.0,extremes_low_high,equal,2.0
D_483f7eb83f,D_483f7eb83f_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,1,4,36.0,,24.0,,,,
D_483f7eb83f,D_483f7eb83f_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,1,4,36.0,,24.0,,,,
D_488005146e,D_488005146e_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,4,10.0,28.0,25.0,25.0,equal,different_1_lt_2,2.0
D_488005146e,D_488005146e_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,4,10.0,28.0,25.0,25.0,equal,different_1_lt_2,2.0
D_48a7e41018,D_48a7e41018_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,1,6,25.0,,24.0,,,,
D_48a7e41018,D_48a7e41018_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,1,6,25.0,,24.0,,,,
D_48dbab2da8,D_48dbab2da8_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,12.0,38.0,17.0,13.0,extremes_high_low,different_1_lt_2,2.0
D_48dbab2da8,D_48dbab2da8_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,12.0,38.0,17.0,13.0,extremes_high_low,different_1_lt_2,2.0
D_48ee1e1f51,D_48ee1e1f51_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,10.0,28.0,16.0,25.0,extremes_low_high,equal,2.0
D_48ee1e1f51,D_48ee1e1f51_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,10.0,28.0,16.0,25.0,extremes_low_high,equal,2.0
D_48eefb8b86,D_48eefb8b86_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,4,10.0,28.0,16.0,25.0,extremes_low_high,different_1_gt_2,2.0
D_48eefb8b86,D_48eefb8b86_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,4,10.0,28.0,16.0,25.0,extremes_low_high,different_1_gt_2,2.0
D_48f0c6544c,D_48f0c6544c_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,1,4,25.0,,16.0,,,,
D_48f0c6544c,D_48f0c6544c_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,1,4,25.0,,16.0,,,,
D_491edca80b,D_491edca80b_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,4,10.0,28.0,16.0,16.0,equal,equal,2.0
D_491edca80b,D_491edca80b_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,4,10.0,28.0,16.0,16.0,equal,equal,2.0
D_492b12ac44,D_492b12ac44_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,22.0,40.0,15.0,15.0,equal,equal,2.0
D_492b12ac44,D_492b12ac44_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,4,22.0,40.0,15.0,15.0,equal,equal,2.0
D_494a069502,D_494a069502_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,1,4,25.0,,16.0,,,,
D_494a069502,D_494a069502_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,1,4,25.0,,16.0,,,,
D_495380aa83,D_495380aa83_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,22.0,40.0,17.0,13.0,extremes_high_low,different_1_lt_2,2.0
D_495380aa83,D_495380aa83_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,22.0,40.0,17.0,13.0,extremes_high_low,different_1_lt_2,2.0
D_497be9b3fb,D_497be9b3fb_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,4,22.0,40.0,13.0,13.0,equal,equal,2.0
D_497be9b3fb,D_497be9b3fb_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,4,22.0,40.0,13.0,13.0,equal,equal,2.0
